split,label,label_name,subtype,aug_type,distortion_type,source_file,output_file
train,0,clean,standard_clean,none,,data\split\train\FAMILY-98\CHILD\FM098_C5.png,data\classifier_v4\train\clean\std_clean_0520__FAMILY-98__CHILD__FM098_C5.png
train,0,clean,standard_clean,none,,data\split\train\FAMILY-98\FATHER\FM098_F2.png,data\classifier_v4\train\clean\std_clean_0521__FAMILY-98__FATHER__FM098_F2.png
train,0,clean,standard_clean,none,,data\split\train\FAMILY-98\FATHER\FM098_F4.png,data\classifier_v4\train\clean\std_clean_0522__FAMILY-98__FATHER__FM098_F4.png
train,0,clean,standard_clean,none,,data\split\train\FAMILY-98\MOTHER\FM098_M1.png,data\classifier_v4\train\clean\std_clean_0523__FAMILY-98__MOTHER__FM098_M1.png
train,0,clean,standard_clean,none,,data\split\train\FAMILY-98\MOTHER\FM098_M5.png,data\classifier_v4\train\clean\std_clean_0524__FAMILY-98__MOTHER__FM098_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-32\MOTHER\FM032_M2.png,data\classifier_v4\train\clean\aug_faint_0000__FAMILY-32__MOTHER__FM032_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-74\MOTHER\FM074_M3.png,data\classifier_v4\train\clean\aug_faint_0001__FAMILY-74__MOTHER__FM074_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-3\CHILD\FM003_C5.png,data\classifier_v4\train\clean\aug_faint_0002__FAMILY-3__CHILD__FM003_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-57\MOTHER\FM057_M1.png,data\classifier_v4\train\clean\aug_faint_0003__FAMILY-57__MOTHER__FM057_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-63\MOTHER\FM063_M1.png,data\classifier_v4\train\clean\aug_faint_0004__FAMILY-63__MOTHER__FM063_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-8\CHILD\FM008_C2.png,data\classifier_v4\train\clean\aug_faint_0005__FAMILY-8__CHILD__FM008_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-95\CHILD\FM095_C1.png,data\classifier_v4\train\clean\aug_faint_0006__FAMILY-95__CHILD__FM095_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-63\FATHER\FM063_F2.png,data\classifier_v4\train\clean\aug_faint_0007__FAMILY-63__FATHER__FM063_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-18\CHILD\FM018_C3.png,data\classifier_v4\train\clean\aug_faint_0008__FAMILY-18__CHILD__FM018_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-92\MOTHER\FM092_M2.png,data\classifier_v4\train\clean\aug_faint_0009__FAMILY-92__MOTHER__FM092_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-32\CHILD\FM032_C3.png,data\classifier_v4\train\clean\aug_faint_0010__FAMILY-32__CHILD__FM032_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-52\FATHER\FM052_F3.png,data\classifier_v4\train\clean\aug_faint_0011__FAMILY-52__FATHER__FM052_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-76\CHILD\FM076_C4.png,data\classifier_v4\train\clean\aug_faint_0012__FAMILY-76__CHILD__FM076_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-98\FATHER\FM098_F5.png,data\classifier_v4\train\clean\aug_faint_0013__FAMILY-98__FATHER__FM098_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-44\CHILD\FM044_C4.png,data\classifier_v4\train\clean\aug_faint_0014__FAMILY-44__CHILD__FM044_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-88\CHILD\FM088_C4.png,data\classifier_v4\train\clean\aug_faint_0015__FAMILY-88__CHILD__FM088_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-8\FATHER\FM008_F4.png,data\classifier_v4\train\clean\aug_faint_0016__FAMILY-8__FATHER__FM008_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-46\FATHER\FM046_F4.png,data\classifier_v4\train\clean\aug_faint_0017__FAMILY-46__FATHER__FM046_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-63\FATHER\FM063_F1.png,data\classifier_v4\train\clean\aug_faint_0018__FAMILY-63__FATHER__FM063_F1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-82\MOTHER\FM082_M1.png,data\classifier_v4\train\clean\aug_faint_0019__FAMILY-82__MOTHER__FM082_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-25\CHILD\FM025_C4.png,data\classifier_v4\train\clean\aug_faint_0020__FAMILY-25__CHILD__FM025_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-43\FATHER\FM043_F4.png,data\classifier_v4\train\clean\aug_faint_0021__FAMILY-43__FATHER__FM043_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-58\CHILD\FM058_C2.png,data\classifier_v4\train\clean\aug_faint_0022__FAMILY-58__CHILD__FM058_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-84\CHILD\FM084_C2.png,data\classifier_v4\train\clean\aug_faint_0023__FAMILY-84__CHILD__FM084_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-51\MOTHER\FM051_M3.png,data\classifier_v4\train\clean\aug_faint_0024__FAMILY-51__MOTHER__FM051_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-2\FATHER\FM002_F3.png,data\classifier_v4\train\clean\aug_faint_0025__FAMILY-2__FATHER__FM002_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-25\CHILD\FM025_C2.png,data\classifier_v4\train\clean\aug_faint_0026__FAMILY-25__CHILD__FM025_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-62\FATHER\FM062_F4.png,data\classifier_v4\train\clean\aug_faint_0027__FAMILY-62__FATHER__FM062_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-17\CHILD\FM017_C5.png,data\classifier_v4\train\clean\aug_faint_0028__FAMILY-17__CHILD__FM017_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-11\MOTHER\FM011_M1.png,data\classifier_v4\train\clean\aug_faint_0029__FAMILY-11__MOTHER__FM011_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-53\MOTHER\FM053_M1.png,data\classifier_v4\train\clean\aug_faint_0030__FAMILY-53__MOTHER__FM053_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-32\MOTHER\FM032_M5.png,data\classifier_v4\train\clean\aug_faint_0031__FAMILY-32__MOTHER__FM032_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-85\MOTHER\FM085_M3.png,data\classifier_v4\train\clean\aug_faint_0032__FAMILY-85__MOTHER__FM085_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-60\CHILD\FM060_C4.png,data\classifier_v4\train\clean\aug_faint_0033__FAMILY-60__CHILD__FM060_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-76\CHILD\FM076_C5.png,data\classifier_v4\train\clean\aug_faint_0034__FAMILY-76__CHILD__FM076_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-18\FATHER\FM018_F5.png,data\classifier_v4\train\clean\aug_faint_0035__FAMILY-18__FATHER__FM018_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-30\CHILD\FM030_C1.png,data\classifier_v4\train\clean\aug_faint_0036__FAMILY-30__CHILD__FM030_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-77\FATHER\FM077_F4.png,data\classifier_v4\train\clean\aug_faint_0037__FAMILY-77__FATHER__FM077_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-93\CHILD\FM093_C5.png,data\classifier_v4\train\clean\aug_faint_0038__FAMILY-93__CHILD__FM093_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-6\FATHER\FM006_F4.png,data\classifier_v4\train\clean\aug_faint_0039__FAMILY-6__FATHER__FM006_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-70\FATHER\FM070_F3.png,data\classifier_v4\train\clean\aug_faint_0040__FAMILY-70__FATHER__FM070_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-11\FATHER\FM011_F2.png,data\classifier_v4\train\clean\aug_faint_0041__FAMILY-11__FATHER__FM011_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-81\FATHER\FM081_F1.png,data\classifier_v4\train\clean\aug_faint_0042__FAMILY-81__FATHER__FM081_F1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-26\FATHER\FM026_F1.png,data\classifier_v4\train\clean\aug_faint_0043__FAMILY-26__FATHER__FM026_F1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-16\CHILD\FM016_C2.png,data\classifier_v4\train\clean\aug_faint_0044__FAMILY-16__CHILD__FM016_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-70\CHILD\FM070_C5.png,data\classifier_v4\train\clean\aug_faint_0045__FAMILY-70__CHILD__FM070_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\CHILD\FM080_C5.png,data\classifier_v4\train\clean\aug_faint_0046__FAMILY-80__CHILD__FM080_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-82\MOTHER\FM082_M3.png,data\classifier_v4\train\clean\aug_faint_0047__FAMILY-82__MOTHER__FM082_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-64\FATHER\FM064_F4.png,data\classifier_v4\train\clean\aug_faint_0048__FAMILY-64__FATHER__FM064_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-1\MOTHER\FM001_M5.png,data\classifier_v4\train\clean\aug_faint_0049__FAMILY-1__MOTHER__FM001_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-90\MOTHER\FM090_M5.png,data\classifier_v4\train\clean\aug_faint_0050__FAMILY-90__MOTHER__FM090_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-81\MOTHER\FM081_M4.png,data\classifier_v4\train\clean\aug_faint_0051__FAMILY-81__MOTHER__FM081_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-70\CHILD\FM070_C3.png,data\classifier_v4\train\clean\aug_faint_0052__FAMILY-70__CHILD__FM070_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\CHILD\FM080_C3.png,data\classifier_v4\train\clean\aug_faint_0053__FAMILY-80__CHILD__FM080_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-25\CHILD\FM025_C1.png,data\classifier_v4\train\clean\aug_faint_0054__FAMILY-25__CHILD__FM025_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-40\CHILD\FM040_C4.png,data\classifier_v4\train\clean\aug_faint_0055__FAMILY-40__CHILD__FM040_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-4\CHILD\FM004_C2.png,data\classifier_v4\train\clean\aug_faint_0056__FAMILY-4__CHILD__FM004_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\MOTHER\FM080_M4.png,data\classifier_v4\train\clean\aug_faint_0057__FAMILY-80__MOTHER__FM080_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-72\MOTHER\FM072_M2.png,data\classifier_v4\train\clean\aug_faint_0058__FAMILY-72__MOTHER__FM072_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-38\CHILD\FM038_C1.png,data\classifier_v4\train\clean\aug_faint_0059__FAMILY-38__CHILD__FM038_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-41\MOTHER\FM041_M3.png,data\classifier_v4\train\clean\aug_faint_0060__FAMILY-41__MOTHER__FM041_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-71\CHILD\FM071_C4.png,data\classifier_v4\train\clean\aug_faint_0061__FAMILY-71__CHILD__FM071_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-40\FATHER\FM040_F5.png,data\classifier_v4\train\clean\aug_faint_0062__FAMILY-40__FATHER__FM040_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-84\MOTHER\FM084_M2.png,data\classifier_v4\train\clean\aug_faint_0063__FAMILY-84__MOTHER__FM084_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-85\FATHER\FM085_F4.png,data\classifier_v4\train\clean\aug_faint_0064__FAMILY-85__FATHER__FM085_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\FATHER\FM080_F2.png,data\classifier_v4\train\clean\aug_faint_0065__FAMILY-80__FATHER__FM080_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-32\FATHER\FM032_F2.png,data\classifier_v4\train\clean\aug_faint_0066__FAMILY-32__FATHER__FM032_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-82\MOTHER\FM082_M4.png,data\classifier_v4\train\clean\aug_faint_0067__FAMILY-82__MOTHER__FM082_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-3\FATHER\FM003_F1.png,data\classifier_v4\train\clean\aug_faint_0068__FAMILY-3__FATHER__FM003_F1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-79\FATHER\FM079_F5.png,data\classifier_v4\train\clean\aug_faint_0069__FAMILY-79__FATHER__FM079_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-5\FATHER\FM005_F5.png,data\classifier_v4\train\clean\aug_faint_0070__FAMILY-5__FATHER__FM005_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-10\MOTHER\FM010_M5.png,data\classifier_v4\train\clean\aug_faint_0071__FAMILY-10__MOTHER__FM010_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-53\FATHER\FM053_F3.png,data\classifier_v4\train\clean\aug_faint_0072__FAMILY-53__FATHER__FM053_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-43\MOTHER\FM043_M2.png,data\classifier_v4\train\clean\aug_faint_0073__FAMILY-43__MOTHER__FM043_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-18\FATHER\FM018_F3.png,data\classifier_v4\train\clean\aug_faint_0074__FAMILY-18__FATHER__FM018_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-21\MOTHER\FM021_M2.png,data\classifier_v4\train\clean\aug_faint_0075__FAMILY-21__MOTHER__FM021_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-38\FATHER\FM038_F4.png,data\classifier_v4\train\clean\aug_faint_0076__FAMILY-38__FATHER__FM038_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-69\CHILD\FM069_C2.png,data\classifier_v4\train\clean\aug_faint_0077__FAMILY-69__CHILD__FM069_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-74\MOTHER\FM074_M2.png,data\classifier_v4\train\clean\aug_faint_0078__FAMILY-74__MOTHER__FM074_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-40\FATHER\FM040_F2.png,data\classifier_v4\train\clean\aug_faint_0079__FAMILY-40__FATHER__FM040_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-40\FATHER\FM040_F1.png,data\classifier_v4\train\clean\aug_faint_0080__FAMILY-40__FATHER__FM040_F1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-4\CHILD\FM004_C3.png,data\classifier_v4\train\clean\aug_faint_0081__FAMILY-4__CHILD__FM004_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-81\FATHER\FM081_F3.png,data\classifier_v4\train\clean\aug_faint_0082__FAMILY-81__FATHER__FM081_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-4\FATHER\FM004_F5.png,data\classifier_v4\train\clean\aug_faint_0083__FAMILY-4__FATHER__FM004_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-92\FATHER\FM092_F2.png,data\classifier_v4\train\clean\aug_faint_0084__FAMILY-92__FATHER__FM092_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-34\FATHER\FM034_F3.png,data\classifier_v4\train\clean\aug_faint_0085__FAMILY-34__FATHER__FM034_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-94\MOTHER\FM094_M3.png,data\classifier_v4\train\clean\aug_faint_0086__FAMILY-94__MOTHER__FM094_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-30\FATHER\FM030_F4.png,data\classifier_v4\train\clean\aug_faint_0087__FAMILY-30__FATHER__FM030_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-19\CHILD\FM019_C3.png,data\classifier_v4\train\clean\aug_faint_0088__FAMILY-19__CHILD__FM019_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-5\CHILD\FM005_C5.png,data\classifier_v4\train\clean\aug_faint_0089__FAMILY-5__CHILD__FM005_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-5\MOTHER\FM005_M4.png,data\classifier_v4\train\clean\aug_faint_0090__FAMILY-5__MOTHER__FM005_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-92\MOTHER\FM092_M4.png,data\classifier_v4\train\clean\aug_faint_0091__FAMILY-92__MOTHER__FM092_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-84\FATHER\FM084_F5.png,data\classifier_v4\train\clean\aug_faint_0092__FAMILY-84__FATHER__FM084_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\CHILD\FM080_C2.png,data\classifier_v4\train\clean\aug_faint_0093__FAMILY-80__CHILD__FM080_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-88\CHILD\FM088_C5.png,data\classifier_v4\train\clean\aug_faint_0094__FAMILY-88__CHILD__FM088_C5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-62\CHILD\FM062_C2.png,data\classifier_v4\train\clean\aug_faint_0095__FAMILY-62__CHILD__FM062_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-61\MOTHER\FM061_M2.png,data\classifier_v4\train\clean\aug_faint_0096__FAMILY-61__MOTHER__FM061_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-5\CHILD\FM005_C4.png,data\classifier_v4\train\clean\aug_faint_0097__FAMILY-5__CHILD__FM005_C4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-71\MOTHER\FM071_M4.png,data\classifier_v4\train\clean\aug_faint_0098__FAMILY-71__MOTHER__FM071_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-46\MOTHER\FM046_M1.png,data\classifier_v4\train\clean\aug_faint_0099__FAMILY-46__MOTHER__FM046_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-81\MOTHER\FM081_M2.png,data\classifier_v4\train\clean\aug_faint_0100__FAMILY-81__MOTHER__FM081_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-95\CHILD\FM095_C2.png,data\classifier_v4\train\clean\aug_faint_0101__FAMILY-95__CHILD__FM095_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-85\CHILD\FM085_C1.png,data\classifier_v4\train\clean\aug_faint_0102__FAMILY-85__CHILD__FM085_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-5\FATHER\FM005_F3.png,data\classifier_v4\train\clean\aug_faint_0103__FAMILY-5__FATHER__FM005_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-47\MOTHER\FM047_M5.png,data\classifier_v4\train\clean\aug_faint_0104__FAMILY-47__MOTHER__FM047_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-8\MOTHER\FM008_M3.png,data\classifier_v4\train\clean\aug_faint_0105__FAMILY-8__MOTHER__FM008_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-19\MOTHER\FM019_M1.png,data\classifier_v4\train\clean\aug_faint_0106__FAMILY-19__MOTHER__FM019_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-77\MOTHER\FM077_M3.png,data\classifier_v4\train\clean\aug_faint_0107__FAMILY-77__MOTHER__FM077_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-62\MOTHER\FM062_M1.png,data\classifier_v4\train\clean\aug_faint_0108__FAMILY-62__MOTHER__FM062_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-6\CHILD\FM006_C1.png,data\classifier_v4\train\clean\aug_faint_0109__FAMILY-6__CHILD__FM006_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-34\MOTHER\FM034_M3.png,data\classifier_v4\train\clean\aug_faint_0110__FAMILY-34__MOTHER__FM034_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-30\MOTHER\FM030_M4.png,data\classifier_v4\train\clean\aug_faint_0111__FAMILY-30__MOTHER__FM030_M4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-29\MOTHER\FM029_M3.png,data\classifier_v4\train\clean\aug_faint_0112__FAMILY-29__MOTHER__FM029_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-6\FATHER\FM006_F5.png,data\classifier_v4\train\clean\aug_faint_0113__FAMILY-6__FATHER__FM006_F5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-96\FATHER\FM096_F3.png,data\classifier_v4\train\clean\aug_faint_0114__FAMILY-96__FATHER__FM096_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-88\FATHER\FM088_F2.png,data\classifier_v4\train\clean\aug_faint_0115__FAMILY-88__FATHER__FM088_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-26\FATHER\FM026_F2.png,data\classifier_v4\train\clean\aug_faint_0116__FAMILY-26__FATHER__FM026_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-93\MOTHER\FM093_M3.png,data\classifier_v4\train\clean\aug_faint_0117__FAMILY-93__MOTHER__FM093_M3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-51\MOTHER\FM051_M5.png,data\classifier_v4\train\clean\aug_faint_0118__FAMILY-51__MOTHER__FM051_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-71\FATHER\FM071_F4.png,data\classifier_v4\train\clean\aug_faint_0119__FAMILY-71__FATHER__FM071_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-88\MOTHER\FM088_M2.png,data\classifier_v4\train\clean\aug_faint_0120__FAMILY-88__MOTHER__FM088_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-41\FATHER\FM041_F4.png,data\classifier_v4\train\clean\aug_faint_0121__FAMILY-41__FATHER__FM041_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-24\FATHER\FM024_F4.png,data\classifier_v4\train\clean\aug_faint_0122__FAMILY-24__FATHER__FM024_F4.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-77\CHILD\FM077_C2.png,data\classifier_v4\train\clean\aug_faint_0123__FAMILY-77__CHILD__FM077_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-62\CHILD\FM062_C3.png,data\classifier_v4\train\clean\aug_faint_0124__FAMILY-62__CHILD__FM062_C3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-6\FATHER\FM006_F2.png,data\classifier_v4\train\clean\aug_faint_0125__FAMILY-6__FATHER__FM006_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-93\CHILD\FM093_C2.png,data\classifier_v4\train\clean\aug_faint_0126__FAMILY-93__CHILD__FM093_C2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-88\MOTHER\FM088_M5.png,data\classifier_v4\train\clean\aug_faint_0127__FAMILY-88__MOTHER__FM088_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-3\MOTHER\FM003_M2.png,data\classifier_v4\train\clean\aug_faint_0128__FAMILY-3__MOTHER__FM003_M2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-43\MOTHER\FM043_M1.png,data\classifier_v4\train\clean\aug_faint_0129__FAMILY-43__MOTHER__FM043_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-84\MOTHER\FM084_M5.png,data\classifier_v4\train\clean\aug_faint_0130__FAMILY-84__MOTHER__FM084_M5.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-76\FATHER\FM076_F2.png,data\classifier_v4\train\clean\aug_faint_0131__FAMILY-76__FATHER__FM076_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-32\FATHER\FM032_F3.png,data\classifier_v4\train\clean\aug_faint_0132__FAMILY-32__FATHER__FM032_F3.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-21\CHILD\FM021_C1.png,data\classifier_v4\train\clean\aug_faint_0133__FAMILY-21__CHILD__FM021_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-41\MOTHER\FM041_M1.png,data\classifier_v4\train\clean\aug_faint_0134__FAMILY-41__MOTHER__FM041_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-53\FATHER\FM053_F2.png,data\classifier_v4\train\clean\aug_faint_0135__FAMILY-53__FATHER__FM053_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-3\MOTHER\FM003_M1.png,data\classifier_v4\train\clean\aug_faint_0136__FAMILY-3__MOTHER__FM003_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-80\MOTHER\FM080_M1.png,data\classifier_v4\train\clean\aug_faint_0137__FAMILY-80__MOTHER__FM080_M1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-16\FATHER\FM016_F2.png,data\classifier_v4\train\clean\aug_faint_0138__FAMILY-16__FATHER__FM016_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-41\CHILD\FM041_C1.png,data\classifier_v4\train\clean\aug_faint_0139__FAMILY-41__CHILD__FM041_C1.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-77\FATHER\FM077_F2.png,data\classifier_v4\train\clean\aug_faint_0140__FAMILY-77__FATHER__FM077_F2.png
train,0,clean,quality_augmented_clean,faint,,data\split\train\FAMILY-51\CHILD\FM051_C5.png,data\classifier_v4\train\clean\aug_faint_0141__FAMILY-51__CHILD__FM051_C5.png
